fecha,PIB_Agricultura_Silvicultura_Pesca_TC,PIB_Minas_Canteras_TC,PIB_Manufactura_TC,PIB_Electricidad_Agua_Saneamiento_TC,PIB_Construccion_TC,PIB_Comercio_TC,PIB_Transporte_Almacenamiento_TC,PIB_Hoteles_Restaurantes_TC,PIB_Informacion_Comunicaciones_TC,PIB_Financieras_Seguros_TC,PIB_Inmobiliario_TC,PIB_Actividades_Profesionales_TC,PIB_Administracion_Publica_TC,PIB_Ense_Salud_Asistencia_Social_TC,PIB_Otras_Actividades_TC,President,Party,Term,Label
2006-09-30,8.523908530764523,8.094910605954485,4.811200298146168,5.0972501893155275,14.642665652255182,8.526680385803175,8.020506462188282,2.39830455313228,18.59808150183273,15.312057293704683,7.7546942917758654,16.373958802292332,0.7704149690872297,2.597130171808848,6.276259497743664,Óscar Arias Sánchez,PLN,2006–2010,Arias
2006-12-31,10.733056258427954,7.441009028108825,5.9467154770695085,5.407782222528934,16.940515479499,8.581544398572728,9.484043044519463,2.9770056388849664,16.54056460064122,16.595793910308632,7.538360382229503,18.729858503149078,0.8391800221974943,3.033190554641063,6.0444615310097705,Óscar Arias Sánchez,PLN,2006–2010,Arias
2007-03-31,9.917185309489751,7.635727177066998,5.926230080245443,4.39940754546182,20.178403092566132,8.603271612456487,9.402791567883973,3.8055099461272945,13.612784952952106,18.197425672699307,7.710866475132083,19.38733092838305,0.9902464390967314,3.2160125733970535,7.83500800819541,Óscar Arias Sánchez,PLN,2006–2010,Arias
2007-06-30,6.304982133579773,8.418515648316882,4.479244814930605,2.975691597790986,22.20707923349099,8.242980866374783,9.191611989624594,5.65626521398408,10.501918512614662,18.903343961271535,8.267404315557748,18.432966174863875,1.7196887684516327,3.1307957306031753,8.014133466060436,Óscar Arias Sánchez,PLN,2006–2010,Arias
2007-09-30,2.6966139822432122,8.29423491557768,2.1257975104091553,2.7124434373844597,20.722324034616825,8.126445958315486,8.529364471730005,7.677178732286483,9.205132863675413,19.76641911079289,8.081515130832063,16.506556769078507,2.5950873729883916,2.7687182240772934,7.879374264632699,Óscar Arias Sánchez,PLN,2006–2010,Arias
2007-12-31,-0.10436892643149731,6.101550882243401,0.9124071100316877,1.601180302220584,17.515704139772993,8.53087531591077,6.701602019477981,8.989366424310386,9.518332275730979,21.307583506963844,8.326035491755412,14.297030582614113,3.593188788447743,2.565229132230762,7.2000657858539485,Óscar Arias Sánchez,PLN,2006–2010,Arias
2008-03-31,-1.931987890010678,6.250775036064016,0.9029687642650108,0.09316138925246076,14.269867707492722,8.581658395613623,6.282582501517564,9.291778230245429,10.512563152110598,22.43365998675786,8.405782276184116,12.089042125456695,4.635473380938815,2.9658362041957265,4.900881520156175,Óscar Arias Sánchez,PLN,2006–2010,Arias
2008-06-30,-2.3075292453117346,6.88446530004283,-0.8672032450700695,-0.2735239372352649,10.952256436942731,7.795335505891465,5.544907977053892,6.654135075934775,11.35115828600628,22.338470240924323,7.924278167635657,10.54078021501832,4.583076924927587,3.5115321929753085,4.3375290215047935,Óscar Arias Sánchez,PLN,2006–2010,Arias
2008-09-30,-2.495718694880711,3.796134343930291,-3.974387373482624,-0.7996575664852346,8.282965078454918,4.783234322105989,3.7795693780617423,2.706578557658923,11.628912518747804,19.252588548946804,8.184853407994375,9.738515610606836,3.8912912393668897,4.069083649366778,4.806932493956251,Óscar Arias Sánchez,PLN,2006–2010,Arias
2008-12-31,-5.951544146928267,-1.8539822690944896,-8.265380118412825,-0.46351875232031325,5.638925126300265,-0.2029683892317058,1.3387470852003203,-4.121236723893762,11.517271911853054,13.855594929640237,8.19726557806919,9.211909397925112,3.612792631312023,4.425441434441413,5.537768538085763,Óscar Arias Sánchez,PLN,2006–2010,Arias
2009-03-31,-8.070648339148534,-9.296683442358445,-11.57114164465799,0.5881104491981537,2.2643112399522103,-4.7023720458973965,-1.8917088746124522,-10.942833275432019,11.249431653155707,9.217912367146042,6.277119545536269,8.751916506542434,3.741611058706873,4.3390114865407226,4.524217602915925,Óscar Arias Sánchez,PLN,2006–2010,Arias
2009-06-30,-6.601558914041183,-15.149906112220602,-10.219592217225337,2.289392794184031,-0.4029545537011958,-6.761209567226,-4.224537139007789,-9.483554916167957,11.679849027945654,6.7731383052079375,5.08544433944802,8.205348916627319,4.496183925819697,4.297109938557742,1.9719973642925437,Óscar Arias Sánchez,PLN,2006–2010,Arias
2009-09-30,-2.8953005114259467,-15.475963859369813,-5.7799350293712966,3.824959687033491,-2.0031373821387533,-5.6118651362103815,-4.065883304590789,-4.774608678332582,12.874332635846809,5.168085951076362,4.159498273602069,7.794866424221669,5.522768807083711,4.428102434116643,0.0765430935984357,Óscar Arias Sánchez,PLN,2006–2010,Arias
2009-12-31,3.9653353717814976,-10.355563346873609,0.2100048119435538,3.9592082527336148,-3.2335407989528497,-1.9923760490063724,-1.3444193892639844,1.5143734591199332,14.773541693513925,3.7481258176000454,4.124592166003627,7.714160266310555,5.743986900984122,4.572391419582855,-1.009803204889248,Óscar Arias Sánchez,PLN,2006–2010,Arias
2010-03-31,9.299518415890184,-2.550021723975293,5.734457958368644,4.337102336305931,-4.1896907847170155,2.5754682677493923,2.864798065258811,10.421292607421329,17.33907726830268,2.2220640638975553,5.051426288728278,8.072551282663243,5.116340517765572,4.603696116270339,-0.2422784565401459,Óscar Arias Sánchez,PLN,2006–2010,Arias
2010-06-30,9.387891114109959,3.930694426254955,7.267042100776178,3.3928327876713738,-4.825998483004157,5.909302356430879,6.084317806403594,12.712872386874619,19.186573168481114,0.8005629893339528,5.412985391784386,8.586653707421355,4.302820622514814,4.383713079573437,2.345320653350158,Laura Chinchilla Miranda,PLN,2010–2014,Chinchilla
2010-09-30,6.397650470179861,5.78983754555491,6.360404348500959,1.1781507926914792,-4.751441051972661,7.23292314762034,7.391624927218143,11.743580331739878,19.478913624040707,0.9247960021764534,5.573354224891625,8.590889899486731,3.5203835356829805,3.770517233772397,4.092706386156353,Laura Chinchilla Miranda,PLN,2010–2014,Chinchilla
